galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telfono1,galeria_pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
838,"Yandi Monardo Art Gallery","2011-08-01","",3,"Baja California Sur",8,"Los Cabos",1,"San José del Cabo","Luxury Avenue Local 3","Centro","23000","","","info@yandimonardo.com ",-109.90863,22.88616,"http://sic.gob.mx/ficha.php?table=galeria&table_id=838","2021-02-16 04:46:10-06"
1660,"Paquimé Gallery","2008-10-01","",3,"Baja California Sur",8,"Los Cabos",1,"San José del Cabo","Ignacio Comonfort  s/n esq. Idelfonso","Pueblo La Playa","23400","","","mora@paquimegallery.com",-109.67169,23.06148,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1660","2021-05-24 07:08:25-05"
842,"Benavente Gallery","2000-01-01","",3,"Baja California Sur",8,"Los Cabos",1,"San José del Cabo","Camino de los Charros 6","Centro","23450","","","  benaventefifi@gmail.com",-109.91592,22.88265,"http://sic.gob.mx/ficha.php?table=galeria&table_id=842","2021-06-17 04:34:05-05"
1817," Yandi Monardo Art Gallery","2016-03-01","",3,"Baja California Sur",8,"Los Cabos",1,"San José del Cabo","Luxury Avenue Local 3","Paseo de la Marina","23400","","","info@yandimonardo.com ",-109.67242,23.06428,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1817","2021-08-27 05:56:35-05"
1547,"Galería  de Arte del Hotel Grand Velas","2019-05-13","Hotel Grand Velas",3,"Baja California Sur",8,"Los Cabos",1,"San José del Cabo"," Carret. Transpeninsular Km. 17","Corredor Turístico","23405","","","",-109.71329,23.0322,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1547","2021-06-17 04:46:32-05"
1354,"Galería de Arte de la Casa Ballena","2011-01-01","",3,"Baja California Sur",8,"Los Cabos",1,"San José del Cabo","Camino a Cabo del Este S/N","Col. La Playa","23403","","","info@casaballena.com",-109.67362,23.07076,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1354","2021-05-27 06:40:07-05"
1346,"Héctor Estrada Art Gallery","2014-10-31","",3,"Baja California Sur",8,"Los Cabos",54,"Cabo San Lucas","Blvd. Lázaro Cárdenas s/n","Centro","23450","","","hestradaart@hotmail.com",-109.9142,22.88364,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1346","2021-02-16 04:45:06-06"
1814,"Galería de la Casa de Cultura de Santiago","2008-03-13","Instituto de la Cultura y las Artes del Municipio de Los Cabos",3,"Baja California Sur",8,"Los Cabos",280,"Santiago","Guadalupe Victoria s/n  esq. Misioneros de 1930 ","Col. Santiago","23500","","","",-109.71838,23.47661,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1814","2020-11-18 03:03:44-06"
1069,"Sala de Exposiciones Kumutu del Palacio Municipal","2015-03-13","Ayuntamiento de Loreto",3,"Baja California Sur",9,"Loreto",1,"Loreto","Francisco I. Madero s/n","Centro","23880","","","",-111.34237,26.01069,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1069","2020-03-18 04:34:10-06"
1167,"Galería Manuel de la Cruz","2003-06-05","Biblioteca Campeche/Secretaría de Cultura de Campeche",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 8 s/n entre 55 y 57","Centro Histórico","24000","",""," bibliotecacampeche@hotmail.com",-90.53707,19.8463,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1167","2021-12-16 06:10:36-06"
1347,"Casa San Pablo Mercado de Arte","2013-01-01","Secretaría de Cultura de Campeche",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 59 núm. 44","Centro","24000","","","casasanpablomercadodelarte@gmail.com",-90.5368,19.84253,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1347","2020-11-09 04:05:03-06"
73,"Galería  Domingo Pérez-Piña","1860-10-01","Instituto Campechano",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 10 núm. 357,  PB, Edif.Central","Centro","24000","","","humbertoo@hotmail.com",-90.53988,19.84367,"http://sic.gob.mx/ficha.php?table=galeria&table_id=73","2020-11-19 04:46:11-06"
1089,"Arqte Galería","2019-10-01","",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 12 núm. 26"," Centro","29000","","","arqtegaleria@hotmail.com",-90.54459,19.8403,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1089","2020-03-18 04:45:07-06"
374,"Galería Arte Joaquín Clausell","1981-01-16"," Teatro Francisco de Paula Toro",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 12 núm. 139","Centro Histórico","24000","","","",-90.53456,19.84538,"http://sic.gob.mx/ficha.php?table=galeria&table_id=374","2021-05-27 06:50:13-05"
1749,"Galería Albrici","2015-11-01","",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","ignacio Allende Sur 101","Centro","25000","","","contacto@galeriaalbricci.com",-101.00147,25.42137,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1749","2021-05-28 02:57:29-05"
1021,"Galería de la Academia Interamericana de Derechos Humanos","2015-01-14","",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Juárez esq. con Hidalgo","Centro","27000","","","aidh@uadec.edu.mx",-101.0004,25.4214,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1021","2020-11-19 08:06:38-06"
1097,"Arte en Movimiento Galería","2005-01-01","",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Blvd. José Musa De León 1755","Col. Los Pinos","25198","","","galeria@artenmovimiento.com",-100.96324,25.46232,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1097","2020-11-03 02:17:54-06"
1019,"Galería de Arte Contemporáneo Rosalinda Cervantes","2019-07-31","",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Hidalgo 274","Centro","25000","","","",-101.00005,25.42255,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1019","2021-05-25 06:27:42-05"
309,"Fundición Galería","2018-11-16","",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Degollado 80","Centro","27000","","","",-103.44766,25.54047,"http://sic.gob.mx/ficha.php?table=galeria&table_id=309","2020-11-19 09:26:54-06"
1622,"Galería HQ Antiguedades y Coleccionables","1995-03-01","",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Av. Matamoros 60 Ote.","Centro","27000","","","info@hgantiguedades.com",-103.44797,25.54009,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1622","2020-11-03 02:26:54-06"
1098,"Galería de Arte Contemporáneo","1982-01-01","Teatro Isauro Martínez",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Galeana 73 Sur","Centro Histórico","27000","","","teatroisauromartinez@yahoo.com.mx",-103.45228,25.5404,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1098","2021-09-14 10:26:26-05"
1421,"Charly's ART Cuadros al Oleo","2017-08-01","",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Av. Presidente Carranza 1222 ","","27014","","","charlysartcuadrosaloleo@hotmail.com",-103.46176,25.5364,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1421","2020-11-19 08:42:11-06"
1312,"Galería Juárez 2525","2013-10-02","",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Av. Juárez 2525 Ote.","Centro","27000","","","galeriajuarez25@gmail.com",-103.43407,25.53796,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1312","2020-11-03 02:30:09-06"
969,"Taller Azul Estudio Cultural","2007-01-01","",6,"Colima",2,"Colima",1,"Colima","Alfonso Sierra Partida 474","Jardines Vista Hermosa II","28017","","","octavianocadena@gmail.com",-103.70834,19.2521,"http://sic.gob.mx/ficha.php?table=galeria&table_id=969","2020-11-03 03:26:54-06"
748,"Galería Casa del  Catrín","1000-01-01","",6,"Colima",2,"Colima",1,"Colima","Manuel Alvarez Bravo 40","Centro","34070","","","casadelcatrincolima@gmail.com",-103.7276,19.24551,"http://sic.gob.mx/ficha.php?table=galeria&table_id=748","2020-11-03 02:48:46-06"
254,"Galería Alfonso Michel ","1981-09-01","Secretaría  de Cultura del Gobierno del Estado de Colima/Casa de Cultura",6,"Colima",2,"Colima",1,"Colima","Calz. Galván Norte s/n","Centro","28000","","","info@culturacolima.gob.mx",-103.71499,19.24255,"http://sic.gob.mx/ficha.php?table=galeria&table_id=254","2021-09-20 08:29:44-05"
1418,"Galería Mónica Saucedo ","2014-10-29","",6,"Colima",2,"Colima",1,"Colima","Emilio Rabasa 327","Col. Real Vista Hermosa III","28017","","","contacto@galeriamonicasaucedo.com",-103.70537,19.25992,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1418","2020-11-03 03:16:47-06"
1562,"Galería de Arte y Generosidad","2015-04-23","Instituto Estatal de Cancerología",6,"Colima",2,"Colima",1,"Colima","Av. Liceo de Barones 401 P.A.","Col. La Esperanza","28085","","","pcecol@hotmail.com ",-103.72655,19.22116,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1562","2021-12-16 06:13:28-06"
1284,"La Artería Galería de Arte","2013-07-27","",6,"Colima",2,"Colima",1,"Colima","Andador Constitución 39","Centro","28060","","","",-103.72735,19.24432,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1284","2019-08-29 06:35:56-05"
1023,"Galería Ricardo Rocha","2017-05-22","Centro Estatal de las Artes",6,"Colima",3,"Comala",1,"Comala","Km. 5.5. Carr. Villa Alvarez-Comala","","28450","","","info@culturacolima.gob.mx",-103.75968,19.31624,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1023","2020-11-03 03:19:17-06"
1841,"Sala José Luis Cuevas","2017-05-22","Centro Estatal de las Artes",6,"Colima",3,"Comala",1,"Comala","Km. 5.5 Carr. Villa Alvarez-Comala","","28450","","","info@culturacolima.gob.mx",-103.75972,19.31622,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1841","2020-11-03 03:23:38-06"
1087,"Galería de Arte Municipal","2012-01-01","Gobierno del Estado/CONECULTA",7,"Chiapas",17,"Cintalapa",1,"Cintalapa de Figueroa","Calle 2a. Ote. y Sur Ote. 7","Centro","30400","","","informacion@conecultachiapas.gob.mx ",-93.71984,16.69826,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1087","2020-11-09 05:53:33-06"
1420,"Nanishaw Galería de Arte","2013-12-06","",7,"Chiapas",19,"Comitán de Domínguez",1,"Comitán de Domínguez","Blvd. de las Federaciones Km. 1260 ","","30090","","","nan.ishaw.galeriadearte@gmail.com",-92.12585,16.22681,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1420","2020-10-23 07:02:21-05"
1623,"Galería Tres50","2017-12-15","Espacio Cultural Tres50",7,"Chiapas",27,"Chiapa de Corzo",1,"Chiapa de Corzo","Av. Coronel Salvador Urbina 342 ","Cenro","29160","","","tres50espaciocultural@gmail.com",-93.01375,16.70583,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1623","2020-10-23 06:41:55-05"
1278,"Galería de Arte Gustavo Alvino Flores","2012-01-01","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Diego de Mazariegos 19","Centro","29200","","","ggustavoflores@yahoo.com.mx ",-92.63995,16.73658,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1278","2020-10-23 06:30:24-05"
1455,"Arteria Chiapas Galería Tienda","2000-02-01","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Calle Real de Guadalupe 118","Barrio de Guadalupe","29230","","","arteriachiapas@gmail.com",-92.62961,16.73786,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1455","2020-11-09 04:55:33-06"
1666,"Galería MUY","2016-01-01","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Nicolás Ruiz 83","Barrio de Guadalupe","29230","","","galeriamuy@gmail.com",-92.6287,16.73862,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1666","2020-11-09 05:59:48-06"
1499,"","2016-01-01","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Calle Cuauhtémoc 6 y Andador Miguel Hidalgo","Centro","29200","","","bo.de.ga.galeriadearte@gmail.com",-92.63809,16.73568,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1499","2020-10-23 06:22:58-05"
1092,"Jardín del Arte","2019-05-20","CONECULTA/Centro Cultural de El Carmen",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas"," Hermanos Domínguez s/n","Centro","29220","","","",-92.638,16.73364,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1092","2020-11-09 05:57:37-06"
1279,"Casa Kuxtal Arte y Diseño","2013-02-01","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Real de Guadalupe 67","Centro","29220","","","info@casakuxtal.mx",-92.63258,16.73771,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1279","2020-10-23 06:15:24-05"
1091,"Aramauca, Plataforma para el Arte Contemporáneo","2017-01-01","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Av. Flavio A. Paniagua 71","Barrio de Guadalupe","29230","","","info.aramauca@gmail.com",-92.62864,16.73934,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1091","2021-12-16 06:11:06-06"
1090,"Canthil 4 Galería de Arte","2012-03-02","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Real de Guadalupe 148","Centro","29230","","","canthil4@gmail.com",-92.62837,16.73793,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1090","2021-09-03 09:21:50-05"
1160,"Galería Rodolfo Disner ","2013-03-01","",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Calle Canes 152 ","Fracc. La Salle ","29070","","","disner03@hotmail.com",-93.08716,16.74226,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1160","2021-08-18 02:54:07-05"
315,"Galería  de Arte Contemporáneo ","2012-04-01","Centro Cultural de Chiapas Jaime Sabines",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Av. 12 Ote. Norte  núm.  2","Centro","29000","","","jaimesabines@conecultachiapas.gob.mx",-93.10582,16.75224,"http://sic.gob.mx/ficha.php?table=galeria&table_id=315","2020-10-23 06:19:30-05"
1661,"Galería de Arte Las Guacamayas","2013-01-01","Hotel Las Guacamayas",8,"Chihuahua",13,"Casas Grandes",1,"Casas Grandes","Av. 20 de Noviembre 1101","Col. Progreso","31850","","","maytelujan@msn.com",-107.95305,30.37013,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1661","2020-10-23 07:08:36-05"
1095,"Galería Artefacto","2014-09-25","Facultad de Artes/Universidad Autónoma de Chihuahua",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Av. Universidad s/n, Campus 1","Col. San Felipe","31170","","","facultadartes.uach@gmail.com",-106.08709,28.65366,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1095","2021-05-28 02:46:27-05"
983,"Nacho Guerrero Galería","2011-03-01","",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Calle 34 núm. 2412","Col. Pacífico","31000","","","galeria@nachoguerrero.com.mx",-106.07657,28.62199,"http://sic.gob.mx/ficha.php?table=galeria&table_id=983","2020-10-23 07:24:36-05"
1799,"Sala de Artistas Emergentes","2017-11-17","Plaza Cultural Los Laureles",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Av. Universidad y División del Norte","Col. Magisterial","31320","","","",-106.08579,28.65167,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1799","2020-10-23 07:35:23-05"
98,"Sala Bertha Falomir Ruiz","2018-11-17","Plaza Cultural Los Laureles",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Av. Universidad s/n esq. Av. División del Norte","Col. Magisterial","31200","","","",-106.08566,28.65168,"http://sic.gob.mx/ficha.php?table=galeria&table_id=98","2021-09-07 07:57:39-05"
1422,"Galería de Casa Chihuahua ","1972-09-01","Casa Chihuahua Centro de Patrimonio Cultural",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Libertad 901","Centro","31000","","","",-106.07393,28.63958,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1422","2019-08-28 07:33:28-05"
671,"Galería Panorama Arte","2017-01-01","Gobierno Municipal",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Av. Venustiano Carranza 1201","Centro","31000","","","info@panoramaarte.com",-106.07132,28.63777,"http://sic.gob.mx/ficha.php?table=galeria&table_id=671","2020-10-23 07:23:39-05"
546,"Galería La Estación Arte Contemporáneo","2002-01-01","",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Aldama 1002 ","Centro","31000","","","info@laestaciongallery.com",-106.06165,28.65092,"http://sic.gob.mx/ficha.php?table=galeria&table_id=546","2021-09-08 07:14:55-05"
1668,"Terminal Santorini Espacio (TSE)","2007-08-16","",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Paseo Bolivar 313 esq. Calle 5a. ","Centro","31000","","","terminalsantoriniespacio@gmail.com",-106.05058,28.62288,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1668","2020-05-15 10:50:31-05"
1094,"Galería de Arte Permanente","2019-01-01","Instituto Municipal de las Mujeres",8,"Chihuahua",37,"Juárez",1,"Juárez","Francisco Villa 135","Centro","32000","","","immujeresjrz@gmail.com",-106.48342,31.73843,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1094","2020-11-19 07:23:42-06"
1702,"Galería de Arte Popular Chihuahua","2018-06-28","Fomento al Desarrollo Artesanal del Estado de Chihuahua (FODARCH) ",8,"Chihuahua",37,"Juárez",1,"Juárez"," José Reyes Estrada núm. 445 ","Zona Pronaf","32315","","","",-106.48502,31.74647,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1702","2018-08-15 05:05:01-05"
1701,"Galería Juárez Contemporary","2011-12-01","",8,"Chihuahua",37,"Juárez",1,"Juárez","Calle 20 de Noviembre 4305","Centro de El Paso","32310","","","juarezcontemporary@gmail.com",-106.45017,31.73278,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1701","2021-12-16 06:12:05-06"
988,"Galería Desvelos","2010-07-30","",9,"Ciudad de México",2,"Azcapotzalco",1,"Azcapotzalco","Norte 77 núm. 3325 ","Col. Obrero Popular","02840","","","colectivodesvelos@gmail.com",-99.17624,19.46726,"http://sic.gob.mx/ficha.php?table=galeria&table_id=988","2021-07-14 04:10:41-05"
999,"Galería-Café El Tin-tanísmo","2007-04-16","",9,"Ciudad de México",2,"Azcapotzalco",1,"Azcapotzalco","Av. Azcapotzalco 451","Col. El Recreo","02070","","","juanjotintan@yahoo.com.mx",-99.18713,19.47164,"http://sic.gob.mx/ficha.php?table=galeria&table_id=999","2020-10-13 03:28:20-05"
899,"Galería Veracruzana del Arte","1990-01-01","Centro Cultural Veracruzano, A.C.",9,"Ciudad de México",3,"Coyoacán",1,"Coyoacán","Miguel Angel de Quevedo 687","Col. Cuadrante de San Francisco","04320","","","contacto@centroveracruzano.mx",-99.16297,19.34406,"http://sic.gob.mx/ficha.php?table=galeria&table_id=899","2021-07-14 08:05:43-05"
1474," Espacio Alternativo","1995-01-01","Centro Nacional de las Artes",9,"Ciudad de México",3,"Coyoacán",1,"Coyoacán","Av. Río Churubusco 79","Col. Country Club","04220","","","",-99.14123,19.356,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1474","2021-05-11 07:46:21-05"
575,"Galería Alfredo Ramos Martínez","1985-07-01","Casa de Cultura Jesús Reyes Heroles",9,"Ciudad de México",3,"Coyoacán",1,"Coyoacán","Francisco Sosa 202, Plaza Santa Catarina","Col. Coyoacán","04000","","","",-99.17101,19.34935,"http://sic.gob.mx/ficha.php?table=galeria&table_id=575","2020-10-14 07:02:09-05"
1203,"La Era del Arte","2012-01-01","",9,"Ciudad de México",3,"Coyoacán",1,"Coyoacán","Calz. Acoxpa 430, Centro Comercial Acoxpa","Ex-Hacienda Coapa","14300","","","era.del.arte@gmail.com",-99.13737,19.29853,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1203","2020-11-17 07:35:04-06"
52,"Galería Principal  Esmeralda","1994-11-01","Secretaría de Cultura /Centro Nacional de las Artes",9,"Ciudad de México",3,"Coyoacán",1,"Coyoacán","Río Churubusco s/n esq. Calz. de Tlalpan","Col. Country Club","04220","","","esmeralda@correo.cenart.mx",-99.13915,19.35553,"http://sic.gob.mx/ficha.php?table=galeria&table_id=52","2020-10-14 05:50:25-05"
