teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
982,"Rincón del Teatro ","1000-01-01","",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Lic. Benito Juárez 591","Zona Centro","25000","844 130 2029","","",-100.99737,25.42027,"http://sic.gob.mx/ficha.php?table=teatro&table_id=982","2020-05-19 06:37:23-05"
549,"Teatro de Cámara ","1978-01-01","Instituto Coahuilense de Cultura",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Xicoténcatl esq. Blvd. Francisco Coss s/n","Zona Centro","25000","(844) 412 19 47","","irmacaty@hotmail.com",-101.00001,25.4337,"http://sic.gob.mx/ficha.php?table=teatro&table_id=549","2017-01-09 11:17:15-06"
548,"Teatro de la Ciudad Fernando Soler","1979-03-26","Secretaría de Cultura del Estado de Coahuila de Zaragoza",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Xicoténcatl esq. Blvd. Francisco Coss s/n","Zona Centro","25000","(844) 412 82 67","http://www.misaltillo.com/teatro_fernando_soler/teatro_fernando_soler.htm","teatrofernandosoler@gmail.com",-101,25.4337,"http://sic.gob.mx/ficha.php?table=teatro&table_id=548","2016-09-08 15:28:02-05"
524,"Teatro IMSS Saltillo","1961-01-01","Instituto Mexicano del Seguro Social (IMSS)",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Manuel Doblado s/n esq. Luis Gutiérrez","Zona Centro","25000","(844) 412 82 33","","raul.saldana@imss.gob.mx",-101.00852,25.4182,"http://sic.gob.mx/ficha.php?table=teatro&table_id=524","2017-01-02 12:05:38-06"
950,"Plan B. Estudio-Teatro","2015-05-27","",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","González Ortega 30 Nte.","Centro","27000","871 149 7682","","alamsarmiento27@gmail.com",-103.44631,25.54145,"http://sic.gob.mx/ficha.php?table=teatro&table_id=950","2020-05-14 10:47:51-05"
279,"Teatro Alfonso Garibay","1957-11-07","Patronato del Teatro Isauro Martínez, A.C.",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Av. Nicolás Bravo 245 Pte. entre Galeana y Jiménez","Centro","27000","(871) 192 08 37","","monicac123@hotmail.com",-103.452,25.54524,"http://sic.gob.mx/ficha.php?table=teatro&table_id=279","2017-01-02 13:05:35-06"
890,"Teatro Salvador Novo","1000-01-01","Gobierno del Estado de Coahuila/Secretaría de Cultura",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Prol. Colón esq. Galeana)","Col. Nueva Aurora","27000","","","",-103.45314,25.53027,"http://sic.gob.mx/ficha.php?table=teatro&table_id=890","2020-09-24 09:21:53-05"
140,"Teatro de Cámara Remigio Valdés Gómez","2004-02-04","Universidad Autónoma de Coahuila",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Blvd. Revolución 590 Ote","Centro","27000","(871) 729 32 17","","difusionuacut@hotmail.com",-103.44355,25.53551,"http://sic.gob.mx/ficha.php?table=teatro&table_id=140","2016-12-30 13:14:46-06"
277,"Teatro Isauro Martínez","1930-03-07","Patronato del Teatro Isauro Martínez, A.C.",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Galeana 73 Sur esq. Matamoros","Centro","27000","(871) 192 08 39 y 40","http://teatroisauromartinez.com.mx/","teatroisauromartinez@yahoo.com.mx; claudia_maynez06@yahoo.com.mx",-103.45249,25.5405,"http://sic.gob.mx/ficha.php?table=teatro&table_id=277","2016-09-22 12:36:47-05"
503,"Teatro Nazas ","2004-10-02","Patronato del Teatro Nazas, A.C.",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Cepeda 155 Sur","Centro","27000","(871) 712 47 56","http://www.teatronazas.com.mx","morebarrett2@gmail.com; teatronazasdireccion@gmail.com",-103.46193,25.53997,"http://sic.gob.mx/ficha.php?table=teatro&table_id=503","2016-07-20 11:59:23-05"
948,"Foro Pablo Silva García","2008-05-23","Universidad de Colima",6,"Colima",2,"Colima",1,"Colima","Gabino Barrera 420 esq. Manuel Gallardo","Col. Colima Centro","28000"," (312) 316 11 77","http://ww.ucol.mx/arteycultura/detalleRecinto.php?&nombre=Foro-Pablo-Silva-Garc%EDa&id=112","culturales@ucol.mx",-103.72188,19.24907,"http://sic.gob.mx/ficha.php?table=teatro&table_id=948","2019-05-14 06:12:10-05"
268,"Teatro Hidalgo","1883-09-15","Secretaría de Cultura del Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Independencia 78 esq. Degollado","Centro","28000","(312) 312 12 31","http://culturacolima.gob.mx/v2/teatrohidalgo/","teatrohidalgocolima@gmail.com",-103.72972,19.24301,"http://sic.gob.mx/ficha.php?table=teatro&table_id=268","2016-11-24 13:08:06-06"
557,"Teatro Universitario Coronel Pedro Torres Ortiz","2005-09-12","Universidad de Colima",6,"Colima",2,"Colima",1,"Colima","Carr. Colima-Guadalajara Km 3.5","El Diezmo","28019","(312) 316 11 77","http://www.ucol.mx/arteycultura/detalleRecinto.php?&nombre=Teatro-universitario-Coronel-Pedro-Torres-Ortiz&id=114","jonathan_aparicio@ucol.mx; angira.02@gmail.com",-103.68599,19.26229,"http://sic.gob.mx/ficha.php?table=teatro&table_id=557","2019-05-13 10:52:10-05"
23,"Foro al Aire Libre del Parque Hidalgo","1985-11-01","Ayuntamiento de Colima / Dirección de Cultura",6,"Colima",2,"Colima",1,"Colima","Av. 20 de Noviembre esq. Belisario Domínguez","Centro","28070","(312) 312 38 98","","culturacolima2009@hotmail.com",-103.72807,19.23279,"http://sic.gob.mx/ficha.php?table=teatro&table_id=23","2017-02-22 11:24:27-06"
127,"Teatro al Aire Libre del Barrio La Atrevida","1000-01-01","Ayuntamiento de Colima",6,"Colima",2,"Colima",1,"Colima","Priv. 1ra Atrevida 478","Centro","28000","(312) 314 12 91, 312 38 98","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=127","2010-03-09 12:36:17-06"
224,"Teatro al Aire Libre El Rodeo","1000-01-01","Secretaría de Cultura del Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Av. Niños Héroes","Poblado La Estancia","28048","(331) 312 84 31","","",-103.68618,19.2355,"http://sic.gob.mx/ficha.php?table=teatro&table_id=224","2017-02-22 11:18:17-06"
273,"Teatro Alfonso Michel","1980-11-01","Secretaría de Cultura del Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Calz. Galván esq. Ejército Nacional","Centro","28000","(312) 313 06 08","http://culturacolima.gob.mx/casa-de-la-cultura-de-colima/","teatrohidalgocolima@gmail.com",-103.71435,19.24292,"http://sic.gob.mx/ficha.php?table=teatro&table_id=273","2018-03-02 12:37:00-06"
10,"Teatro al Aire Libre de la Piedra Lisa","2009-01-01","Ayuntamiento de Colima/Complejo Recreativo, Cultural y Deportivo Piedra Lisa",6,"Colima",2,"Colima",1,"Colima","Calz. Galván s/n","Centro","28000","","","",-103.71524,19.24044,"http://sic.gob.mx/ficha.php?table=teatro&table_id=10","2021-09-08 09:54:58-05"
272,"Foro al Aire Libre del Parque Griselda Álvarez","1985-11-01","Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Av. 20 de Noviembre esq. Belisario Domínguez","Centro","28070","(331) 312 38 98","","",-103.72795,19.23289,"http://sic.gob.mx/ficha.php?table=teatro&table_id=272","2017-01-09 14:22:32-06"
126,"Foro al Aire Libre de la Estancia","1000-01-01","Ayuntamiento de Colima",6,"Colima",2,"Colima",1,"Colima","Jardín Principal","Centro","28000","312 312 38 98","","",-103.67934,19.23323,"http://sic.gob.mx/ficha.php?table=teatro&table_id=126","2021-09-20 08:31:54-05"
808,"Teatro al aire libre Silverio Palacios","2008-06-01","Secretaría de Cultura del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Degollado y 20 de Noviembre, Parque Regional Metropolitano","Centro","28000","(312) 314 16 76","","",-103.73412,19.23806,"http://sic.gob.mx/ficha.php?table=teatro&table_id=808","2017-02-22 11:12:24-06"
20,"Teatro Emigdio T. Salgado Mares","1978-06-01","Instituto de Fomento de Ferias y Exposiciones del Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Av. Niños Héroes de Chapultepec s/n esq. Gonzalo de Sandoval","Col. La Estancia","28610","(312) 313 15 89","http://feriadecolima.com.mx","iffecol@prodigy.net.mx",-103.68198,19.23656,"http://sic.gob.mx/ficha.php?table=teatro&table_id=20","2016-07-27 11:59:19-05"
544,"Foro al Aire Libre de Zacualpan","1000-01-01","Ayuntamiento de Comala",6,"Colima",3,"Comala",37,"Zacualpan","Domicilio conocido","","28461","","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=544","2010-11-10 09:57:01-06"
4,"Foro al Aire Libre del Malecón Espíritu Santo","1000-01-01","Ayuntamiento de Manzanillo",6,"Colima",7,"Manzanillo",1,"Manzanillo","Paseo del Espíritu Santo esq. Niños Héroes s/n","Centro","28200","","","",-104.31098,19.0534,"http://sic.gob.mx/ficha.php?table=teatro&table_id=4","2017-02-22 10:52:27-06"
547,"Foro al Aire Libre de Minatitlán","1000-01-01","Ayuntamiento de Minatitlán",6,"Colima",8,"Minatitlán",1,"Minatitlán","Jardín Principal","","28750","","","",-104.0494,19.38602,"http://sic.gob.mx/ficha.php?table=teatro&table_id=547","2017-02-22 10:49:20-06"
101,"Foro al Aire Libre de la Casa de Cultura de Tecomán","1000-01-01","Ayuntamiento de Colima",6,"Colima",9,"Tecomán",1,"Tecomán","Insurgentes 1000","Col. Tepeyac","28120","(313) 324 40 15","","",-103.88333,18.92507,"http://sic.gob.mx/ficha.php?table=teatro&table_id=101","2017-01-09 13:30:01-06"
143,"Teatro de la Ciudad Junchavín","1987-07-10","Gobierno del Estado de Chiapas, Ayuntamiento Municipal de Comitán de Domínguez",7,"Chiapas",19,"Comitán de Domínguez",1,"Comitán de Domínguez","1a. Calle Sur Poniente núm. 2","Centro","30000","(963) 632 09 46","https://www.facebook.com/pages/Teatro-de-la-Ciudad-Junchavin/218062834983451?fref=ts","bonioscar2001@yahoo.com.mx  bonioscar2001@hotmail.com.mx",-92.13587,16.25165,"http://sic.gob.mx/ficha.php?table=teatro&table_id=143","2015-05-14 14:33:42-05"
828,"Foro al aire libre Antonio Soler Oliver","1993-06-01","Dirección de Promoción Cultural/Consejo Estatal para las Culturas y las Artes de Chiapas (CONECULTA)",7,"Chiapas",68,"Pichucalco",1,"Pichucalco","Pípila 23 entre Aurora y Juan Ramos Teracena","Las Ranas, Centro","29540","932 323 0667","","ccpichucalco@conecultachiapas.gob.mx",-93.11586,17.50913,"http://sic.gob.mx/ficha.php?table=teatro&table_id=828","2022-01-21 07:14:19-06"
6,"Teatro Daniel Zebadúa","1931-04-04","Ayuntamiento de San Cristóbal de las Casas",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Calle 20 de Noviembre s/n esq. 1ro. de Marzo","Centro","29260","967 678 13 57","","",-92.63821,16.73862,"http://sic.gob.mx/ficha.php?table=teatro&table_id=6","2021-09-08 07:30:38-05"
7,"Sala de Bellas Artes Alberto Domínguez Borraz","1974-07-07","Ayuntamiento Municipal",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Av. Miguel Hidalgo s/n esq. Hermanos Domínguez","Centro","29200","(967) 678 13 57","","direducacionsclc@yahoo.com.mx",-92.63809,16.73422,"http://sic.gob.mx/ficha.php?table=teatro&table_id=7","2009-10-23 11:32:08-05"
990,"Patio Petul ","1000-01-01","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Ramón Corona 78","Centro","29200","961 668 34 09","","patiopetul@gmail.com",-92.6375,16.73702,"http://sic.gob.mx/ficha.php?table=teatro&table_id=990","2021-09-24 07:35:07-05"
8,"Teatro de la Ciudad Hermanos Domínguez","1994-06-24","Ayuntamiento Municipal de San Cristóbal de las Casas",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Diag. Hermanos Paniagua s/n","Barrio de Fátima","29260","(967) 678 36 37","http://teatrohdgez.blogspot.mx/","jovenesabriendopuertas@hotmail.com; gajap885@hotmail.com",-92.65166,16.73289,"http://sic.gob.mx/ficha.php?table=teatro&table_id=8","2016-12-28 12:52:14-06"
686,"Foro La Puerta Abierta","2008-01-01","",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","4a. Norte (entre 4ta y 5ta Oriente )","Centro","29043","(961) 139 66 63","http://www.lapuertaabiertateatro.com/","centro@lapuertaabiertateatro.com",0,4,"http://sic.gob.mx/ficha.php?table=teatro&table_id=686","2017-07-25 09:34:05-05"
651,"Sala de Artes Escénicas Carlos Olmos","2006-09-22","Consejo Estatal para las Culturas y las Artes de Chiapas / Dirección de Promocion Cultural",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Blvd. Ángel Albino Corzo 2151","San Roque","29070","(961) 617 00 70 Ext. 121","www.conecultachiapas.gob.mx","promoción@conecultachiapas.gob.mx",-93.0969,16.75041,"http://sic.gob.mx/ficha.php?table=teatro&table_id=651","2016-12-28 13:01:31-06"
652,"Sala Amanda del Llano","2006-09-22","CONECULTA / Direccion de Difusión Cultural de Chiapas",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Boulervard Angel Albino Corzo núm. 2151","San Roque","29070","61 700 70 ext. 125","","difusion@conecultachiapas.gob.mx",-93.09653,16.75045,"http://sic.gob.mx/ficha.php?table=teatro&table_id=652","2016-12-28 12:39:50-06"
885,"Telar Teatro","2003-04-18","Telar Teatro A.C.",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","9 Sur y 4 Pte. núm. 514 altos, Barrio Los Milagros","Centro","29000","961 654 9659","","",-93.12082,16.74746,"http://sic.gob.mx/ficha.php?table=teatro&table_id=885","2020-05-15 07:49:09-05"
502,"Teatro Hundido al Aire Libre de la Universidad Autónoma de Chiapas","1978-01-01","Universidad Autónoma de Chiapas (UNACH)",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Blvd. Belisario Domínguez Km. 1081","Col. Colina Universitaria","29200","961 617 80 25, 961 612 69 11","","apologi2002@yahoo.com",-93.1545,16.7555,"http://sic.gob.mx/ficha.php?table=teatro&table_id=502","2021-10-28 11:29:33-05"
295,"Teatro de la Ciudad Emilio Rabasa","1982-11-20","Consejo Estatal para las Culturas y las Artes de Chiapas",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Calz. Hombres Ilustres s/n esq. Calz. Emilio Rabasa","Centro","29000","(961) 613 13 51","http://www.conecultachiapas.gob.mx/","emiliorabasa@conecultachiapas.gob.mx",-93.10564,16.76016,"http://sic.gob.mx/ficha.php?table=teatro&table_id=295","2020-03-02 06:13:57-06"
785,"Teatro Cine Alcázar","1000-01-01","",8,"Chihuahua",3,"Allende",1,"Valle de Ignacio Allende","Constitución 10, Ejido del Centro","Col. Centro","33920","(628) 546 00 41 Pcia. municipal","","",-105.39453,26.93997,"http://sic.gob.mx/ficha.php?table=teatro&table_id=785","2016-12-28 13:32:14-06"
535,"Teatro de la Ciudad","1992-06-27","Instituto Chihuahuense de la Cultura",8,"Chihuahua",11,"Camargo",1,"Santa Rosalía de Camargo","Pablo Ginther esq. Francisco Villa s/n","Col. Lagunita","33730","(648) 462 46 77","","ichicultcamargo@hotmail.com",-105.16711,27.67681,"http://sic.gob.mx/ficha.php?table=teatro&table_id=535","2017-05-21 10:58:20-05"
624,"Teatro de Cámara del Centro Cultural San Antonio ","2007-03-01","Ayuntamiento de Cuauhtémoc",8,"Chihuahua",17,"Cuauhtémoc",1,"Cuauhtémoc","Juárez y 5a.","Barrio Viejo","31500","(625) 128 01 43","","jacinangelica@yahoo.com.mx",-106.86729,28.41104,"http://sic.gob.mx/ficha.php?table=teatro&table_id=624","2016-12-28 15:56:33-06"
286,"Teatro al Aire Libre del Instituto Chihuahuense de la Cultura","1980-10-02","Instituto Chihuahuense de Cultura",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Gómez Morín s/n esq. Av. División del Norte","Col. Altavista","31170","614 426 57 87","","ichicult@buzon.chihuahua.gob.mx",-106.08301,28.65402,"http://sic.gob.mx/ficha.php?table=teatro&table_id=286","2021-09-08 09:40:58-05"
291,"Paraninfo Universitario","1928-10-02","Universidad Autónoma de Chihuahua",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Escorza 900","Centro","31000","(614) 439 15 70","https://www.facebook.com/pages/Paraninfo-Universitario/122453897837422","",-106.07222,28.63818,"http://sic.gob.mx/ficha.php?table=teatro&table_id=291","2019-01-21 07:03:08-06"
533,"Teatro de los Héroes","1980-10-02","Instituto Chihuahuense de la Cultura",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Av. Universidad y División del Norte s/n","Col. Altavista","31200","(614) 426 57 87","https://www.facebook.com/teatrodelosheroes","teatrodelosheroes@gmail.com",-106.08458,28.65319,"http://sic.gob.mx/ficha.php?table=teatro&table_id=533","2016-12-28 15:37:03-06"
979,"Teatro Bárbaro Foro Cultural Independiente","1000-01-01","",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Doblado 119","Zona Centro","31000","614 227 21 76","https://www.teatrobarbaro.com/#","teatrobarbaro_contacto@yahoo.com.mx",-106.07631,28.63679,"http://sic.gob.mx/ficha.php?table=teatro&table_id=979","2022-01-20 14:09:52-06"
142,"Teatro de Cámara del Instituto de Bellas Artes","1964-01-01","Universidad Autónoma de Chihuahua",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Av. Universidad s/n, Campus 1","Ciudad Universitaria","31170","(614) 439 18 50 ext. 4412","http://fa.uach.mx/","ibartextension@uach.mx",-106.08685,28.65398,"http://sic.gob.mx/ficha.php?table=teatro&table_id=142","2016-12-29 11:07:37-06"
285,"Teatro de Cámara Fernando Saavedra","1980-10-02","Instituto Chihuahuense de la Cultura",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Av. División del Norte  Núm 2301 esq. Calle 23","Col. Altavista","31170","(614) 426 57 87","http://www.ichicult.gob.mx","ichicult@buzon.chihuahua.gob.mx",-106.08371,28.65355,"http://sic.gob.mx/ficha.php?table=teatro&table_id=285","2019-01-21 07:01:14-06"
280,"Teatro de la Ciudad de Chihuahua","1992-12-31","Instituto de Cultura del Municipio de Chihuahua",8,"Chihuahua",19,"Chihuahua",1,"Chihuahua","Ojinaga  112","Centro","31000","(614) 415 51 84","http://www.icm.gob.mx","teatrodelaciudad2017@hotmail.com",-106.07446,28.63589,"http://sic.gob.mx/ficha.php?table=teatro&table_id=280","2018-09-26 06:37:12-05"
283,"Teatro Manuel Talavera Trejo ","1992-06-26","Representación del Instituto Chihuahuense de la Cultura/Ayuntamiento de Delicias",8,"Chihuahua",21,"Delicias",1,"Delicias","Av. Agricultura s/n esq. Río Conchos Ote.","Centro","33000","(639) 474 20 36 ext. 1","https://www.facebook.com/pages/category/Cultural-Center/Teatro-de-la-Ciudad-Manuel-Talavera-Trejo-1514253045318207/","institutodelacultura@prodigy.net.mx",-105.46671,28.19525,"http://sic.gob.mx/ficha.php?table=teatro&table_id=283","2019-01-21 07:11:24-06"
708,"Teatro de Cámara","1991-01-19","Instituto Chihuahuense de la Cultura",8,"Chihuahua",32,"Hidalgo del Parral",1,"Hidalgo del Parral","Joaquin Domínguez No. 3","Centro","33800","(627) 522 00 50","","",-105.66866,26.92617,"http://sic.gob.mx/ficha.php?table=teatro&table_id=708","2016-12-29 12:33:27-06"
596,"Teatro Víctor Hugo Rascón Banda ","2006-12-07","Instituto Chihuahuense de la Cultura/Centro Cultural Paso del Norte",8,"Chihuahua",37,"Juárez",1,"Juárez","Anillo envolvente del Pronaf s/n","Col. Progresista","32320","(656) 173 03 00","http://www.ccpn.com.mx/victor-hugo-rascon-banda/index.html","director.ccpn@yahoo.com",-106.44486,31.74371,"http://sic.gob.mx/ficha.php?table=teatro&table_id=596","2016-12-28 13:21:02-06"
984,"Café Teatro Telón de Arena","1000-01-01","Telón de Arena, A.C.",8,"Chihuahua",37,"Juárez",1,"Juárez","Cayetano López 566","Col. Partido la Fuente","32340","656 611 95 45","https://www.telondearena.org/","telon.de.arena@gmail.com",-106.48502,31.74647,"http://sic.gob.mx/ficha.php?table=teatro&table_id=984","2020-05-19 11:19:46-05"
289,"Teatro Gracia Pasquel","1991-11-20","Universidad Autónoma de Ciudad Juárez",8,"Chihuahua",37,"Juárez",1,"Juárez","Av. Hermanos Escobar esq. Plutarco Elías Calles s/n","Col. Fovissste Chamizal","32310","(656)  688 18 68","","alozano@uacj.mx",-106.44269,31.74825,"http://sic.gob.mx/ficha.php?table=teatro&table_id=289","2015-06-08 13:38:50-05"
